ballot_ID,Precinct,Ward,WardPrecinct,invalid,rank1,rank10,rank11,rank12,rank13,rank14,rank15,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9
"000502-00-00150000053163, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Patricia Nolan,Quinton Zondervan,Charles Franklin,Risa Mednick,Jivan Sobrinho-Wheeler,Nicola Williams,Sumbul Siddiqui,Denise Simmons
"000502-00-00150000094375, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Quinton Zondervan,Nicola Williams,Jivan Sobrinho-Wheeler,Patricia Nolan,Risa Mednick,Charles Franklin,,
"000502-00-00150000105216, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Craig Kelley,Sumbul Siddiqui,Marc McGovern,Adriane Musgrave,Sukia Akiba,Burhan Azeem,Derek Kopon,
"000502-00-00150000131152, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Quinton Zondervan,Nicola Williams,Patricia Nolan,Sumbul Siddiqui,,,,
"000502-00-00150000147197, 1",2,5,5-2,False,Dennis Carlone,Sumbul Siddiqui,,,,,,Quinton Zondervan,Nicola Williams,Risa Mednick,Charles Franklin,Jivan Sobrinho-Wheeler,Patricia Nolan,Ben Simon,Ilan Levy
"000502-00-00150000180771, 1",2,5,5-2,False,Dennis Carlone,Adriane Musgrave,Sukia Akiba,Burhan Azeem,,,,Craig Kelley,Denise Simmons,Jeffery McNary,Patricia Nolan,John Pitkin,Marc McGovern,Sumbul Siddiqui,Timothy Toomey
"000502-00-00150000182585, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Risa Mednick,Patricia Nolan,Quinton Zondervan,Jivan Sobrinho-Wheeler,,,,
"000502-00-00150000203715, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Quinton Zondervan,Patricia Nolan,Sumbul Siddiqui,Craig Kelley,,,,
"000502-00-00150000222057, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Quinton Zondervan,Jivan Sobrinho-Wheeler,Charles Franklin,Ilan Levy,Patricia Nolan,Adriane Musgrave,John Pitkin,Alanna Mallon
"000502-00-00150000236188, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Quinton Zondervan,Risa Mednick,John Pitkin,,,,,
"000502-00-00150000237055, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Charles Franklin,Risa Mednick,Patricia Nolan,Jivan Sobrinho-Wheeler,Nicola Williams,Quinton Zondervan,Adriane Musgrave,
"000502-00-00150000293144, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Craig Kelley,Quinton Zondervan,Nicola Williams,John Pitkin,Derek Kopon,Patricia Nolan,,
"000502-00-00150000299011, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Sumbul Siddiqui,Marc McGovern,John Pitkin,Ilan Levy,Ben Simon,Quinton Zondervan,,
"000502-00-00150000348629, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Nicola Williams,Risa Mednick,Patricia Nolan,Quinton Zondervan,Charles Franklin,Jivan Sobrinho-Wheeler,,
"000502-00-00150000352093, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Jivan Sobrinho-Wheeler,Quinton Zondervan,Nicola Williams,Charles Franklin,Ben Simon,,,
"000502-00-00150000379661, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Charles Franklin,Quinton Zondervan,Sumbul Siddiqui,Nicola Williams,Jivan Sobrinho-Wheeler,,,
"000502-00-00150000395718, 1",2,5,5-2,False,Dennis Carlone,Timothy Toomey,Craig Kelley,Alanna Mallon,Marc McGovern,Ben Simon,Gregg Moree,Charles Franklin,Risa Mednick,Patricia Nolan,Nicola Williams,Jivan Sobrinho-Wheeler,Quinton Zondervan,Sumbul Siddiqui,Denise Simmons
"000502-00-00150000418060, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Marc McGovern,Patricia Nolan,Craig Kelley,Quinton Zondervan,Derek Kopon,Timothy Toomey,Nicola Williams,Adriane Musgrave
"000502-00-00150000431590, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Marc McGovern,Patricia Nolan,Craig Kelley,Quinton Zondervan,Derek Kopon,Timothy Toomey,Nicola Williams,
"000502-00-00150000523518, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Quinton Zondervan,Charles Franklin,Jivan Sobrinho-Wheeler,Patricia Nolan,Nicola Williams,,,
"000502-00-00150000542482, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Craig Kelley,Denise Simmons,Timothy Toomey,Marc McGovern,,,,
"000502-00-00150000561613, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Nicola Williams,Charles Franklin,Risa Mednick,Quinton Zondervan,Jivan Sobrinho-Wheeler,Patricia Nolan,Sumbul Siddiqui,
"000502-00-00150000584796, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Quinton Zondervan,Denise Simmons,Nicola Williams,John Pitkin,,,,
"000502-00-00150000606571, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Craig Kelley,Ilan Levy,Sumbul Siddiqui,Charles Franklin,Patricia Nolan,Alanna Mallon,,
"000502-00-00150000616448, 1",2,5,5-2,False,Dennis Carlone,John Pitkin,Sumbul Siddiqui,Denise Simmons,Jeffery McNary,Derek Kopon,Ilan Levy,Risa Mednick,Quinton Zondervan,Nicola Williams,Craig Kelley,Alanna Mallon,Marc McGovern,Adriane Musgrave,Patricia Nolan
"000502-00-00150000620427, 1",2,5,5-2,False,Dennis Carlone,,,,,,,,,,,,,,
"000502-00-00150000650199, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Patricia Nolan,Nicola Williams,Quinton Zondervan,,,,,
"000502-00-00150000660781, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Risa Mednick,Patricia Nolan,Denise Simmons,Quinton Zondervan,Marc McGovern,Adriane Musgrave,Sumbul Siddiqui,Craig Kelley
"000502-00-00150000667843, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Jivan Sobrinho-Wheeler,Quinton Zondervan,Nicola Williams,Charles Franklin,Ben Simon,,,
"000502-00-00150000671614, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Nicola Williams,Quinton Zondervan,Charles Franklin,Risa Mednick,Jivan Sobrinho-Wheeler,Patricia Nolan,,
"000502-00-00150000683450, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Patricia Nolan,Derek Kopon,Quinton Zondervan,John Pitkin,Craig Kelley,Jivan Sobrinho-Wheeler,,
"000502-00-00150000684890, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Charles Franklin,Patricia Nolan,Ben Simon,Jivan Sobrinho-Wheeler,Nicola Williams,Quinton Zondervan,,
"000502-00-00150000696767, 1",2,5,5-2,False,Dennis Carlone,Marc McGovern,Patricia Nolan,John Pitkin,,,,Sumbul Siddiqui,Quinton Zondervan,Denise Simmons,Charles Franklin,Nicola Williams,Adriane Musgrave,Craig Kelley,Alanna Mallon
"000502-00-00150000703904, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Quinton Zondervan,Nicola Williams,Charles Franklin,Patricia Nolan,Craig Kelley,,,
"000502-00-00150000716503, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Charles Franklin,Risa Mednick,Patricia Nolan,Jivan Sobrinho-Wheeler,Nicola Williams,Quinton Zondervan,,
"000502-00-00150000720423, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Sumbul Siddiqui,Quinton Zondervan,Sukia Akiba,Burhan Azeem,Charles Franklin,Alanna Mallon,Jivan Sobrinho-Wheeler,
"000502-00-00150000772566, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Quinton Zondervan,Patricia Nolan,Nicola Williams,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Charles Franklin,,
"000502-00-00150000789192, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Quinton Zondervan,Nicola Williams,Charles Franklin,Patricia Nolan,Craig Kelley,,,
"000502-00-00150000833565, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Timothy Toomey,Marc McGovern,Craig Kelley,Sukia Akiba,,,,
"000502-00-00150000852490, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Charles Franklin,Ben Simon,Jivan Sobrinho-Wheeler,Nicola Williams,Quinton Zondervan,Risa Mednick,Patricia Nolan,Ilan Levy
"000502-00-00150000884520, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Craig Kelley,Quinton Zondervan,Nicola Williams,Derek Kopon,John Pitkin,Patricia Nolan,Ben Simon,
"000502-00-00150000919266, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Sumbul Siddiqui,Alanna Mallon,Jeffery McNary,Craig Kelley,,,,
"000502-00-00150000939488, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Alanna Mallon,Quinton Zondervan,Marc McGovern,Adriane Musgrave,John Pitkin,Ben Simon,Burhan Azeem,Charles Franklin
"000502-00-00150000940765, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Quinton Zondervan,Nicola Williams,Patricia Nolan,Jivan Sobrinho-Wheeler,Sumbul Siddiqui,Charles Franklin,,
"000502-00-00150000950856, 1",2,5,5-2,False,Dennis Carlone,Jeffery McNary,,,,,,Quinton Zondervan,Jivan Sobrinho-Wheeler,Charles Franklin,Ilan Levy,Patricia Nolan,Adriane Musgrave,John Pitkin,Derek Kopon
"000502-00-00150000982380, 1",2,5,5-2,False,Dennis Carlone,Alanna Mallon,,,,,,Quinton Zondervan,Patricia Nolan,Nicola Williams,Marc McGovern,Sumbul Siddiqui,Craig Kelley,Ben Simon,Risa Mednick
"000502-00-00150000996444, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Sumbul Siddiqui,Patricia Nolan,Ilan Levy,Denise Simmons,,,,
"000502-00-00500000500925, 1",2,5,5-2,False,Dennis Carlone,,,,,,,Quinton Zondervan,Nicola Williams,Denise Simmons,,,,,
"000803-00-00250000297060, 1",3,8,8-3,False,Dennis Carlone,,,,,,,Patricia Nolan,Quinton Zondervan,John Pitkin,Craig Kelley,Derek Kopon,Ben Simon,Nicola Williams,
"000803-00-00250000652697, 1",3,8,8-3,False,Dennis Carlone,,,,,,,Craig Kelley,Patricia Nolan,,,,,,
"000803-00-00250000907163, 1",3,8,8-3,False,Dennis Carlone,,,,,,,Craig Kelley,Patricia Nolan,Derek Kopon,Nicola Williams,Quinton Zondervan,Ben Simon,John Pitkin,Denise Simmons
"000803-00-00250000931829, 1",3,8,8-3,False,Dennis Carlone,,,,,,,Patricia Nolan,Denise Simmons,John Pitkin,Derek Kopon,Quinton Zondervan,Nicola Williams,,
"001001-00-00290000004935, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Charles Franklin,Risa Mednick,Patricia Nolan,Nicola Williams,Jivan Sobrinho-Wheeler,Quinton Zondervan,,
"001001-00-00290000033401, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Quinton Zondervan,Ben Simon,Charles Franklin,Jivan Sobrinho-Wheeler,Timothy Toomey,Patricia Nolan,,
"001001-00-00290000057951, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Charles Franklin,Patricia Nolan,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Nicola Williams,Quinton Zondervan,,
"001001-00-00290000083937, 1",1,10,10-1,False,Dennis Carlone,,,,,,,,,,,,,,
"001001-00-00290000112110, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Denise Simmons,Derek Kopon,,,,,,
"001001-00-00290000136243, 1",1,10,10-1,False,Dennis Carlone,Risa Mednick,,,,,,Quinton Zondervan,Patricia Nolan,Derek Kopon,Craig Kelley,Nicola Williams,Marc McGovern,Denise Simmons,John Pitkin
"001001-00-00290000165617, 1",1,10,10-1,False,Dennis Carlone,Ben Simon,Jivan Sobrinho-Wheeler,Nicola Williams,Quinton Zondervan,Sukia Akiba,Burhan Azeem,Charles Franklin,Craig Kelley,Derek Kopon,Alanna Mallon,Risa Mednick,John Pitkin,Sumbul Siddiqui,Denise Simmons
"001001-00-00290000172961, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Patricia Nolan,Craig Kelley,Charles Franklin,John Pitkin,Nicola Williams,Quinton Zondervan,,
"001001-00-00290000181267, 1",1,10,10-1,False,Dennis Carlone,Sukia Akiba,Charles Franklin,Ilan Levy,Alanna Mallon,Gregg Moree,,Sumbul Siddiqui,Quinton Zondervan,Marc McGovern,Derek Kopon,Craig Kelley,Adriane Musgrave,Ben Simon,Timothy Toomey
"001001-00-00290000183474, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Patricia Nolan,John Pitkin,Ben Simon,Nicola Williams,Quinton Zondervan,Craig Kelley,Derek Kopon,
"001001-00-00290000198576, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Nicola Williams,Patricia Nolan,Quinton Zondervan,Alanna Mallon,Derek Kopon,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Sukia Akiba
"001001-00-00290000202726, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Craig Kelley,Derek Kopon,Patricia Nolan,John Pitkin,Ben Simon,Nicola Williams,Quinton Zondervan,
"001001-00-00290000209651, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Quinton Zondervan,,,,,,,
"001001-00-00290000267649, 1",1,10,10-1,False,Dennis Carlone,Ben Simon,,,,,,Craig Kelley,Patricia Nolan,Nicola Williams,Quinton Zondervan,John Pitkin,Charles Franklin,Jivan Sobrinho-Wheeler,Derek Kopon
"001001-00-00290000269545, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Nicola Williams,Ben Simon,Quinton Zondervan,Charles Franklin,Jivan Sobrinho-Wheeler,Patricia Nolan,,
"001001-00-00290000338484, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Derek Kopon,Nicola Williams,Ben Simon,Patricia Nolan,Quinton Zondervan,,,
"001001-00-00290000373293, 1",1,10,10-1,False,Dennis Carlone,Craig Kelley,,,,,,Marc McGovern,John Pitkin,Patricia Nolan,Alanna Mallon,Sumbul Siddiqui,Sukia Akiba,Quinton Zondervan,Adriane Musgrave
"001001-00-00290000405218, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Marc McGovern,Patricia Nolan,Sumbul Siddiqui,Denise Simmons,Quinton Zondervan,Sukia Akiba,Alanna Mallon,Burhan Azeem
"001001-00-00290000414852, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Charles Franklin,Quinton Zondervan,Derek Kopon,Patricia Nolan,John Pitkin,Sumbul Siddiqui,Nicola Williams,
"001001-00-00290000472480, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Quinton Zondervan,Patricia Nolan,Derek Kopon,Craig Kelley,Nicola Williams,Marc McGovern,Denise Simmons,
"001001-00-00290000475451, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Charles Franklin,Risa Mednick,Patricia Nolan,Nicola Williams,Quinton Zondervan,Jivan Sobrinho-Wheeler,,
"001001-00-00290000511954, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Patricia Nolan,Quinton Zondervan,Craig Kelley,Denise Simmons,Nicola Williams,John Pitkin,Derek Kopon,
"001001-00-00290000531103, 1",1,10,10-1,False,Dennis Carlone,Craig Kelley,John Pitkin,Risa Mednick,,,,Quinton Zondervan,Ben Simon,Charles Franklin,Nicola Williams,Jivan Sobrinho-Wheeler,Derek Kopon,Patricia Nolan,Ilan Levy
"001001-00-00290000582478, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Craig Kelley,Adriane Musgrave,Alanna Mallon,Derek Kopon,,,,
"001001-00-00290000656883, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Patricia Nolan,John Pitkin,Jivan Sobrinho-Wheeler,Derek Kopon,Nicola Williams,,,
"001001-00-00290000732867, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Denise Simmons,Craig Kelley,Marc McGovern,,,,,
"001001-00-00290000762203, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Nicola Williams,Patricia Nolan,Ben Simon,Quinton Zondervan,Craig Kelley,John Pitkin,,
"001001-00-00290000795763, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Craig Kelley,Derek Kopon,Patricia Nolan,John Pitkin,Ben Simon,Quinton Zondervan,Nicola Williams,Sumbul Siddiqui
"001001-00-00290000818015, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Quinton Zondervan,Patricia Nolan,Craig Kelley,John Pitkin,Derek Kopon,,,
"001001-00-00290000836247, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Craig Kelley,Derek Kopon,Quinton Zondervan,Nicola Williams,John Pitkin,Patricia Nolan,,
"001001-00-00290000861615, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Patricia Nolan,Quinton Zondervan,Craig Kelley,Nicola Williams,Ben Simon,Derek Kopon,John Pitkin,
"001001-00-00290000929430, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Patricia Nolan,Craig Kelley,Quinton Zondervan,Timothy Toomey,John Pitkin,Nicola Williams,Ben Simon,Derek Kopon
"001001-00-00290000946479, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Derek Kopon,Craig Kelley,Quinton Zondervan,Patricia Nolan,Alanna Mallon,Jivan Sobrinho-Wheeler,Charles Franklin,Nicola Williams
"001001-00-00290000960949, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Craig Kelley,Patricia Nolan,Derek Kopon,,,,,
"001001-00-00640000890374, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Nicola Williams,Marc McGovern,Quinton Zondervan,Denise Simmons,,,,
"001001-00-10120000073540, 1",1,10,10-1,False,Dennis Carlone,Timothy Toomey,,,,,,Burhan Azeem,Quinton Zondervan,Sukia Akiba,Craig Kelley,Alanna Mallon,Marc McGovern,Sumbul Siddiqui,Denise Simmons
"001001-00-10120000077511, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Sumbul Siddiqui,John Pitkin,Marc McGovern,Adriane Musgrave,Alanna Mallon,Quinton Zondervan,Craig Kelley,Patricia Nolan
"001001-00-10120000079664, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Patricia Nolan,,,,,,,
"001001-00-10120000099625, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Quinton Zondervan,Jivan Sobrinho-Wheeler,Charles Franklin,Risa Mednick,Ben Simon,Derek Kopon,Marc McGovern,
"001001-00-10120000131593, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Patricia Nolan,Quinton Zondervan,Sumbul Siddiqui,Jivan Sobrinho-Wheeler,Craig Kelley,,,
"001001-00-10120000141388, 1",1,10,10-1,False,Dennis Carlone,Ben Simon,Patricia Nolan,Gregg Moree,,,,Ilan Levy,Derek Kopon,Jeffery McNary,Craig Kelley,Charles Franklin,Sukia Akiba,Quinton Zondervan,Sumbul Siddiqui
"001001-00-10120000146817, 1",1,10,10-1,False,Dennis Carlone,Patricia Nolan,,,,,,Craig Kelley,Quinton Zondervan,Alanna Mallon,Adriane Musgrave,Sukia Akiba,John Pitkin,Nicola Williams,Risa Mednick
"001001-00-10120000264117, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Quinton Zondervan,Patricia Nolan,Jivan Sobrinho-Wheeler,Alanna Mallon,,,,
"001001-00-10120000280774, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Sumbul Siddiqui,Craig Kelley,,,,,,
"001001-00-10120000290824, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Nicola Williams,Patricia Nolan,Quinton Zondervan,Alanna Mallon,Derek Kopon,Sumbul Siddiqui,Ben Simon,Burhan Azeem
"001001-00-10120000304071, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Patricia Nolan,Charles Franklin,Jivan Sobrinho-Wheeler,Nicola Williams,Quinton Zondervan,Ben Simon,,
"001001-00-10120000350406, 1",1,10,10-1,False,Dennis Carlone,Ben Simon,,,,,,Patricia Nolan,Craig Kelley,Quinton Zondervan,Alanna Mallon,Sumbul Siddiqui,Derek Kopon,John Pitkin,Nicola Williams
"001001-00-10120000374594, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Charles Franklin,Jivan Sobrinho-Wheeler,Risa Mednick,Quinton Zondervan,Nicola Williams,Patricia Nolan,Alanna Mallon,
"001001-00-10120000498171, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Patricia Nolan,Quinton Zondervan,Derek Kopon,Ben Simon,,,,
"001001-00-10120000518835, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Patricia Nolan,Quinton Zondervan,Nicola Williams,Craig Kelley,Derek Kopon,Ben Simon,John Pitkin,
"001001-00-10120000576849, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Craig Kelley,Marc McGovern,,,,,,
"001001-00-10120000587279, 1",1,10,10-1,False,Dennis Carlone,Sukia Akiba,Burhan Azeem,,,,,Charles Franklin,Risa Mednick,Patricia Nolan,Jivan Sobrinho-Wheeler,Nicola Williams,Quinton Zondervan,Denise Simmons,Sumbul Siddiqui
"001001-00-10120000591041, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Craig Kelley,Quinton Zondervan,Nicola Williams,Patricia Nolan,Derek Kopon,John Pitkin,Ben Simon,
"001001-00-10120000667449, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Craig Kelley,Sumbul Siddiqui,,,,,,
"001001-00-10120000671136, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Nicola Williams,Ben Simon,Quinton Zondervan,Charles Franklin,Jivan Sobrinho-Wheeler,Patricia Nolan,,
"001001-00-10120000713793, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Nicola Williams,Quinton Zondervan,Ben Simon,Charles Franklin,Jivan Sobrinho-Wheeler,Patricia Nolan,Ilan Levy,Jeffery McNary
"001001-00-10120000791296, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Quinton Zondervan,Patricia Nolan,Jivan Sobrinho-Wheeler,Risa Mednick,Nicola Williams,Charles Franklin,,
"001001-00-10120000808521, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Craig Kelley,Patricia Nolan,Derek Kopon,John Pitkin,Ben Simon,Nicola Williams,Quinton Zondervan,Marc McGovern
"001001-00-10120000845323, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Patricia Nolan,Quinton Zondervan,Charles Franklin,Risa Mednick,Jivan Sobrinho-Wheeler,Nicola Williams,,
"001001-00-10120000861833, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Quinton Zondervan,Patricia Nolan,,,,,,
"001001-00-10120000878970, 1",1,10,10-1,False,Dennis Carlone,,,,,,,John Pitkin,Craig Kelley,,,,,,
"001001-00-10120000930752, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Craig Kelley,Patricia Nolan,Derek Kopon,Nicola Williams,Jivan Sobrinho-Wheeler,Quinton Zondervan,Charles Franklin,
"001001-00-10120000971612, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Quinton Zondervan,Nicola Williams,Patricia Nolan,Alanna Mallon,Charles Franklin,,,
"001001-00-10120000971955, 1",1,10,10-1,False,Dennis Carlone,John Pitkin,,,,,,Quinton Zondervan,Ben Simon,Charles Franklin,Nicola Williams,Jivan Sobrinho-Wheeler,Derek Kopon,Patricia Nolan,Craig Kelley
"001001-00-10120000985992, 1",1,10,10-1,False,Dennis Carlone,,,,,,,Patricia Nolan,Craig Kelley,Quinton Zondervan,Nicola Williams,Derek Kopon,Charles Franklin,Sukia Akiba,
"000101-00-00010000040690, 1",1,1,1-1,False,Dennis Carlone,,,,,,,Quinton Zondervan,John Pitkin,Derek Kopon,Nicola Williams,Patricia Nolan,Ben Simon,Ilan Levy,
"000101-00-00010000120069, 1",1,1,1-1,False,Dennis Carlone,,,,,,,Timothy Toomey,,,,,,,
"000101-00-00010000128805, 1",1,1,1-1,False,Dennis Carlone,,,,,,,Quinton Zondervan,Ilan Levy,,,,,,
"000101-00-00010000159051, 1",1,1,1-1,False,Dennis Carlone,,,,,,,Charles Franklin,Craig Kelley,Ilan Levy,Alanna Mallon,Marc McGovern,Jeffery McNary,Denise Simmons,
"000101-00-00010000169961, 1",1,1,1-1,False,Dennis Carlone,,,,,,,Quinton Zondervan,Nicola Williams,Patricia Nolan,Jivan Sobrinho-Wheeler,Charles Franklin,Sumbul Siddiqui,,
"000101-00-00010000209740, 1",1,1,1-1,False,Dennis Carlone,,,,,,,Patricia Nolan,John Pitkin,Nicola Williams,Quinton Zondervan,Craig Kelley,,,
"000101-00-00010000223677, 1",1,1,1-1,False,Dennis Carlone,,,,,,,Quinton Zondervan,Patricia Nolan,Risa Mednick,Nicola Williams,Craig Kelley,John Pitkin,Jivan Sobrinho-Wheeler,Timothy Toomey
"000101-00-00010000243759, 1",1,1,1-1,False,Dennis Carlone,,,,,,,Nicola Williams,Quinton Zondervan,Risa Mednick,Jivan Sobrinho-Wheeler,Charles Franklin,Patricia Nolan,Derek Kopon,John Pitkin
"000101-00-00010000249941, 1",1,1,1-1,False,Dennis Carlone,,,,,,,Charles Franklin,Risa Mednick,Patricia Nolan,Nicola Williams,Jivan Sobrinho-Wheeler,Quinton Zondervan,Ben Simon,
"000101-00-00010000276361, 1",1,1,1-1,False,Dennis Carlone,,,,,,,Quinton Zondervan,Patricia Nolan,Craig Kelley,Nicola Williams,John Pitkin,Derek Kopon,Ben Simon,
"000101-00-00010000298999, 1",1,1,1-1,False,Dennis Carlone,,,,,,,Craig Kelley,,,,,,,
"000101-00-00010000317000, 1",1,1,1-1,False,Dennis Carlone,,,,,,,Quinton Zondervan,Patricia Nolan,,,,,,
"000101-00-00010000322444, 1",1,1,1-1,False,Dennis Carlone,,,,,,,Quinton Zondervan,Craig Kelley,Sumbul Siddiqui,,,,,
"000101-00-00010000328340, 1",1,1,1-1,False,Dennis Carlone,,,,,,,Quinton Zondervan,Patricia Nolan,Craig Kelley,Derek Kopon,,,,
"000101-00-00010000380754, 1",1,1,1-1,False,Dennis Carlone,,,,,,,Patricia Nolan,John Pitkin,Nicola Williams,Quinton Zondervan,Timothy Toomey,Craig Kelley,,
"000101-00-00010000434985, 1",1,1,1-1,False,Dennis Carlone,,,,,,,Craig Kelley,Quinton Zondervan,,,,,,
"000101-00-00010000442361, 1",1,1,1-1,False,Dennis Carlone,,,,,,,Quinton Zondervan,Charles Franklin,Risa Mednick,Jivan Sobrinho-Wheeler,Nicola Williams,Patricia Nolan,Ilan Levy,
"000101-00-00010000491941, 1",1,1,1-1,False,Dennis Carlone,,,,,,,Nicola Williams,Quinton Zondervan,Patricia Nolan,Denise Simmons,John Pitkin,Timothy Toomey,,
"000101-00-00010000502613, 1",1,1,1-1,False,Dennis Carlone,,,,,,,Quinton Zondervan,Patricia Nolan,Derek Kopon,Craig Kelley,,,,
"000101-00-00010000511385, 1",1,1,1-1,False,Dennis Carlone,,,,,,,Quinton Zondervan,Patricia Nolan,Denise Simmons,Craig Kelley,Derek Kopon,,,
"000101-00-00010000513967, 1",1,1,1-1,False,Dennis Carlone,,,,,,,Nicola Williams,Derek Kopon,Ben Simon,Quinton Zondervan,Patricia Nolan,Craig Kelley,,
