id,name,party_name,council_id,council_name,election,cand_ward_id,map_ward_id,ward_name,contested,elected,status,occurred_on_count,first_prefs,transfers02,total_votes02,transfers03,total_votes03,transfers04,total_votes04,transfers05,total_votes05,transfers06,total_votes06,transfers07,total_votes07,transfers08,total_votes08,transfers09,total_votes09,transfers10,total_votes10,transfers11,total_votes11,transfers12,total_votes12,transfers13,total_votes13,electorate,total_poll,valid_poll,rejected,quota,seats,candidates
86212,"Sylvia Willmot","Scottish National Party (SNP)",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002891,S13002891,"Annandale East and Eskdale",1,0,Excluded,4,597,0.88416,597.88416,43.09824,640.9824,20,660.9824,-660.9824,0,0,0,0,0,,,,,,,,,,,,,8699,4190,4108,82,1028,3,7
9915,"Keith Heron","Labour Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002883,S13002883,"Castle Douglas and Crocketford",1,0,Excluded,4,241,5.70735,246.70735,0.38184,247.08919,69.43047,316.51966,-316.51966,0,0,0,0,0,0,0,,,,,,,,,,,7751,4092,4033,59,1009,3,8
20911,"John Lachlan Young","Scottish National Party (SNP)",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002883,S13002883,"Castle Douglas and Crocketford",1,1,Elected,1,1012,0,1012,-3,1009,0,1009,0,1009,0,1009,0,1009,0,1009,,,,,,,,,,,7751,4092,4033,59,1009,3,8
22089,"Iain Howie",Independent,dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002883,S13002883,"Castle Douglas and Crocketford",1,1,Elected,8,403,22.31055,425.31055,0.41736,425.72791,42.41863,468.14654,53.58397,521.73051,60.63726,582.36777,245.50064,827.86841,287.68572,1115.55,,,,,,,,,,,7751,4092,4033,59,1009,3,8
49243,"Pauline Drysdale","Conservative and Unionist Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002883,S13002883,"Castle Douglas and Crocketford",1,1,Elected,1,1220,-211,1009,0,1009,0,1009,0,1009,0,1009,0,1009,0,1009,,,,,,,,,,,7751,4092,4033,59,1009,3,8
73501,"Iain McDonald","Liberal Democrats",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002883,S13002883,"Castle Douglas and Crocketford",1,0,Excluded,7,313,16.6032,329.6032,0.33448,329.93768,52.26936,382.20704,113.24194,495.44898,57.81977,553.26875,80.15825,633.427,-633.427,0,,,,,,,,,,,7751,4092,4033,59,1009,3,8
86221,"Liz Ashburn","Scottish Green Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002883,S13002883,"Castle Douglas and Crocketford",1,0,Excluded,3,243,1.21065,244.21065,1.3172,245.52785,-245.52785,0,0,0,0,0,0,0,0,0,,,,,,,,,,,7751,4092,4033,59,1009,3,8
86222,"Gill Dykes",Independent,dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002883,S13002883,"Castle Douglas and Crocketford",1,0,Excluded,6,386,23.34825,409.34825,0.08288,409.43113,23.15392,432.58505,31.11388,463.69893,87.13692,550.83585,-550.83585,0,0,0,,,,,,,,,,,7751,4092,4033,59,1009,3,8
86224,"Iain Kennedy-Moffat","Conservative and Unionist Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002883,S13002883,"Castle Douglas and Crocketford",1,0,Excluded,5,215,126.9453,341.9453,0.02368,341.96898,7.3607,349.32968,12.21657,361.54625,-361.54625,0,0,0,0,0,,,,,,,,,,,7751,4092,4033,59,1009,3,8
10954,"Laura Moodie","Scottish Green Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002882,S13002882,"Dee and Glenkens",1,0,Excluded,4,508,9.7578,517.7578,38.31692,556.07472,95.85068,651.9254,-651.9254,0,0,0,,,,,,,,,,,,,,,8406,4529,4478,51,1120,3,7
20918,"Dougie Campbell",Independent,dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002882,S13002882,"Dee and Glenkens",1,1,Elected,6,655,2.73552,657.73552,64.18348,721.919,87.45036,809.36936,299.38684,1108.7562,119.20016,1227.96,,,,,,,,,,,,,,,8406,4529,4478,51,1120,3,7
74687,"John Denerley","Conservative and Unionist Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002882,S13002882,"Dee and Glenkens",1,1,Elected,6,912,0.36696,912.36696,15.06672,927.43368,15.01668,942.45036,21.06672,963.51708,640.1668,1603.68,,,,,,,,,,,,,,,8406,4529,4478,51,1120,3,7
86205,"Anthony Bird","Liberal Democrats",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002882,S13002882,"Dee and Glenkens",1,0,Excluded,2,202,1.05084,203.05084,-203.05084,0,0,0,0,0,0,0,,,,,,,,,,,,,,,8406,4529,4478,51,1120,3,7
86206,"Andy Mcfarlane","Scottish National Party (SNP)",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002882,S13002882,"Dee and Glenkens",1,1,Elected,1,1139,-19,1120,0,1120,0,1120,0,1120,0,1120,,,,,,,,,,,,,,,8406,4529,4478,51,1120,3,7
86207,"Susan Murdoch","Conservative and Unionist Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002882,S13002882,"Dee and Glenkens",1,0,Excluded,5,791,0.46704,791.46704,10.05004,801.51708,34,835.51708,24.18348,859.70056,-859.70056,0,,,,,,,,,,,,,,,8406,4529,4478,51,1120,3,7
86208,"Graham Trickey","Labour Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002882,S13002882,"Dee and Glenkens",1,0,Excluded,3,271,1.93488,272.93488,47.28356,320.21844,-320.21844,0,0,0,0,0,,,,,,,,,,,,,,,8406,4529,4478,51,1120,3,7
20541,"Michelle Anne Johnston","Scottish Green Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002885,S13002885,"North West Dumfries",1,0,Excluded,4,191,335.4236,526.4236,45.52702,571.95062,7.31671,579.26733,-579.26733,0,,,,,,,,,,,,,,,,,10203,4012,3950,62,791,4,5
20912,"Andy Ferguson","Scottish National Party (SNP)",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002885,S13002885,"North West Dumfries",1,1,Elected,1,1561,-770,791,0,791,0,791,0,791,,,,,,,,,,,,,,,,,10203,4012,3950,62,791,4,5
22098,"Graham Bell","Conservative and Unionist Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002885,S13002885,"North West Dumfries",1,1,Elected,1,1123,0,1123,-332,791,0,791,0,791,,,,,,,,,,,,,,,,,10203,4012,3950,62,791,4,5
86228,"Emma Jordan","Labour Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002885,S13002885,"North West Dumfries",1,1,Elected,2,728,191.88203,919.88203,0,919.88203,-128.88203,791,0,791,,,,,,,,,,,,,,,,,10203,4012,3950,62,791,4,5
86229,"Paula Stevenson","Labour Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002885,S13002885,"North West Dumfries",1,1,Elected,5,347,57.21932,404.21932,91.6453,495.86462,112.07632,607.94094,301.15864,909.09958,,,,,,,,,,,,,,,,,10203,4012,3950,62,791,4,5
20543,"Sandy Rogerson","Scottish Green Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002887,S13002887,Lochar,1,0,"Not elected",,253,480.92432,733.92432,6.69408,740.6184,35.67616,776.29456,,,,,,,,,,,,,,,,,,,11299,5386,5326,60,1066,4,5
20914,"Tracey Little","Scottish National Party (SNP)",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002887,S13002887,Lochar,1,1,Elected,1,1787,-721,1066,0,1066,0,1066,,,,,,,,,,,,,,,,,,,11299,5386,5326,60,1066,4,5
21315,"Ivor Hyslop","Conservative and Unionist Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002887,S13002887,Lochar,1,1,Elected,1,1348,0,1348,-282,1066,0,1066,,,,,,,,,,,,,,,,,,,11299,5386,5326,60,1066,4,5
21316,"Maureen Johnstone","Conservative and Unionist Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002887,S13002887,Lochar,1,1,Elected,4,772,38.3287,810.3287,248.51772,1058.84642,19.55328,1078.40,,,,,,,,,,,,,,,,,,,11299,5386,5326,60,1066,4,5
85202,"Linda Dorward","Labour Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002887,S13002887,Lochar,1,1,Elected,1,1166,0,1166,0,1166,-100,1066,,,,,,,,,,,,,,,,,,,11299,5386,5326,60,1066,4,5
20910,"Katie Hagmann","Scottish National Party (SNP)",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002881,S13002881,"Mid Galloway and Wigtown West",1,1,Elected,1,1505,0,1505,-512,993,0,993,0,993,,,,,,,,,,,,,,,,,10908,5060,4962,98,993,4,5
21303,"David Inglis","Conservative and Unionist Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002881,S13002881,"Mid Galloway and Wigtown West",1,1,Elected,1,1529,-536,993,0,993,0,993,0,993,,,,,,,,,,,,,,,,,10908,5060,4962,98,993,4,5
72704,"Jackie McCamon","Conservative and Unionist Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002881,S13002881,"Mid Galloway and Wigtown West",1,1,Elected,2,964,464.47875,1428.48,0,1428.47875,-435.47875,993,0,993,,,,,,,,,,,,,,,,,10908,5060,4962,98,993,4,5
86226,"Kenny Campbell","Scottish Green Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002881,S13002881,"Mid Galloway and Wigtown West",1,0,Excluded,4,405,10.16595,415.16595,275.5539,690.71985,45.38248,736.10233,-736.10233,0,,,,,,,,,,,,,,,,,10908,5060,4962,98,993,4,5
86227,"Sandy Whitelaw","Labour Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002881,S13002881,"Mid Galloway and Wigtown West",1,1,Elected,5,559,19.28025,578.28025,103.07757,681.35782,124.98733,806.34515,433.74155,1240.09,,,,,,,,,,,,,,,,,10908,5060,4962,98,993,4,5
20915,"Kim Lowe","Scottish National Party (SNP)",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002884,S13002884,Abbey,1,1,Elected,1,1267,-249,1018,0,1018,,,,,,,,,,,,,,,,,,,,,8592,4146,4070,76,1018,3,5
22093,"Ian Blake","Conservative and Unionist Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002884,S13002884,Abbey,1,1,Elected,3,1005,9.23644,1014.23644,5.91494,1020.15,,,,,,,,,,,,,,,,,,,,,8592,4146,4070,76,1018,3,5
22097,"Davie Stitt","Labour Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002884,S13002884,Abbey,1,1,Elected,1,1053,0,1053,-35,1018,,,,,,,,,,,,,,,,,,,,,8592,4146,4070,76,1018,3,5
86203,"Matthew Pumphrey","Liberal Democrats",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002884,S13002884,Abbey,1,0,"Not elected",,256,119.09112,375.09112,15.15288,390.244,,,,,,,,,,,,,,,,,,,,,8592,4146,4070,76,1018,3,5
86204,"Robin Wishart","Conservative and Unionist Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002884,S13002884,Abbey,1,0,"Not elected",,489,4.913,493.913,2.42579,496.33879,,,,,,,,,,,,,,,,,,,,,8592,4146,4070,76,1018,3,5
21318,"Keith Walters","Labour Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002888,S13002888,Nith,1,1,Elected,3,835,114.4,949.4,341.8,1291.20,-289.2,1002,0,1002,0,1002,0,1002,,,,,,,,,,,,,10573,5079,5007,72,1002,4,7
21319,"John Campbell","Scottish National Party (SNP)",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002888,S13002888,Nith,1,1,Elected,1,1670,-668,1002,0,1002,0,1002,0,1002,0,1002,0,1002,,,,,,,,,,,,,10573,5079,5007,72,1002,4,7
21323,"Malcolm Johnstone","Conservative and Unionist Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002888,S13002888,Nith,1,1,Elected,5,904,16,920,3,923,14.73724,937.73724,449.05663,1386.79,-384.79387,1002,0,1002,,,,,,,,,,,,,10573,5079,5007,72,1002,4,7
21325,"David Robert Slater",Independent,dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002888,S13002888,Nith,1,1,Elected,7,488,58,546,16.8,562.8,59.17294,621.97294,20.91985,642.89279,142.34665,785.23944,244.48106,1029.72,,,,,,,,,,,,,10573,5079,5007,72,1002,4,7
86233,"Anne McLauchlan","Scottish Green Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002888,S13002888,Nith,1,0,Excluded,6,240,300.4,540.4,18.6,559,65.57872,624.57872,5.18547,629.76419,25.5117,655.27589,-655.27589,0,,,,,,,,,,,,,10573,5079,5007,72,1002,4,7
86234,"Alastair Muir","Conservative and Unionist Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002888,S13002888,Nith,1,0,Excluded,4,515,6,521,2.4,523.4,15.7227,539.1227,-539.1227,0,0,0,0,0,,,,,,,,,,,,,10573,5079,5007,72,1002,4,7
86235,"Angie Whitelaw","Labour Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002888,S13002888,Nith,1,0,Excluded,2,355,54,409,-409,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,10573,5079,5007,72,1002,4,7
22078,"Andrew Giusti","Conservative and Unionist Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002880,S13002880,"Stranraer and the Rhins",1,1,Elected,1,1518,-594,924,0,924,0,924,0,924,0,924,0,924,,,,,,,,,,,,,11398,4726,4618,108,924,4,7
22081,"Willie Scobie",Independent,dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002880,S13002880,"Stranraer and the Rhins",1,1,Elected,1,1051,0,1051,0,1051,-127,924,0,924,0,924,0,924,,,,,,,,,,,,,11398,4726,4618,108,924,4,7
22082,"Tommy Sloan",Independent,dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002880,S13002880,"Stranraer and the Rhins",1,0,Excluded,5,59,39.9126,98.9126,19.97138,118.88398,79.26448,198.14846,41.27985,239.42831,-239.42831,0,0,0,,,,,,,,,,,,,11398,4726,4618,108,924,4,7
72702,"Peter Barlow","Scottish Green Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002880,S13002880,"Stranraer and the Rhins",1,0,Excluded,4,120,6.6521,126.6521,54.32774,180.97984,6.16233,187.14217,-187.14217,0,0,0,0,0,,,,,,,,,,,,,11398,4726,4618,108,924,4,7
84931,"Ben Dashper","Scottish National Party (SNP)",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002880,S13002880,"Stranraer and the Rhins",1,1,Elected,1,1074,0,1074,-150,924,0,924,0,924,0,924,0,924,,,,,,,,,,,,,11398,4726,4618,108,924,4,7
86242,"Chrissie Hill","Conservative and Unionist Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002880,S13002880,"Stranraer and the Rhins",1,1,Elected,7,338,466.0383,804.0383,2.93286,806.97116,9.6664,816.63756,16.43084,833.0684,28.37847,861.44687,164.40851,1025.86,,,,,,,,,,,,,11398,4726,4618,108,924,4,7
86243,"John McCutcheon","Labour Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002880,S13002880,"Stranraer and the Rhins",1,0,Excluded,6,458,20.7389,478.7389,32.54078,511.27968,11.72051,523.00019,59.42072,582.42091,78.25459,660.6755,-660.6755,0,,,,,,,,,,,,,11398,4726,4618,108,924,4,7
22114,"Doug Fairbairn","Conservative and Unionist Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002890,S13002890,"Annandale North",1,0,"Not elected",,621,13.3564,634.3564,1.89262,636.24902,2.67474,638.92376,9.01211,647.93587,,,,,,,,,,,,,,,,,11910,5815,5741,74,1149,4,7
22115,"Gail Macgregor","Conservative and Unionist Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002890,S13002890,"Annandale North",1,1,Elected,1,1153,0,1153,-4,1149,0,1149,0,1149,,,,,,,,,,,,,,,,,11910,5815,5741,74,1149,4,7
22116,"Stephen Thompson","Scottish National Party (SNP)",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002890,S13002890,"Annandale North",1,1,Elected,1,1725,-576,1149,0,1149,0,1149,0,1149,,,,,,,,,,,,,,,,,11910,5815,5741,74,1149,4,7
86216,"Marion Collins","Alba Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002890,S13002890,"Annandale North",1,0,Excluded,3,68,55.09515,123.09515,0.02076,123.11591,-123.11591,0,0,0,,,,,,,,,,,,,,,,,11910,5815,5741,74,1149,4,7
86217,"Lynne Davis","Conservative and Unionist Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002890,S13002890,"Annandale North",1,1,Elected,5,1114,20.0346,1134.0346,1.4705,1135.5051,7.00519,1142.51029,23.34602,1165.86,,,,,,,,,,,,,,,,,11910,5815,5741,74,1149,4,7
86218,"Jennifer Vivien Norris","Scottish Green Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002890,S13002890,"Annandale North",1,0,Excluded,4,263,224.72143,487.72143,0.04152,487.76295,60.72318,548.48613,-548.48613,0,,,,,,,,,,,,,,,,,11910,5815,5741,74,1149,4,7
86219,"Carolyne Wilson","Labour Party",dumfries-and-galloway,"Dumfries and Galloway",local.dumfries-and-galloway.2022-05-05,gss-S13002890,S13002890,"Annandale North",1,1,Elected,5,797,154.26642,951.26642,0.1557,951.42212,21.68858,973.1107,293.57611,1266.69,,,,,,,,,,,,,,,,,11910,5815,5741,74,1149,4,7
4674,"Tanya Jones","Scottish Green Party",dundee-city,"Dundee City",local.dundee-city.2022-05-05,gss-S13002548,S13002548,Coldside,1,0,Excluded,8,551,33.14148,584.14148,52.75295,636.89443,19.71273,656.60716,46.10955,702.71671,61.56895,764.28566,44.23629,808.52195,1.75048,810.27243,-810.27243,0,,,,,,,,,14893,5827,5589,238,1118,4,9
10999,"Heather Anderson","Scottish National Party (SNP)",dundee-city,"Dundee City",local.dundee-city.2022-05-05,gss-S13002548,S13002548,Coldside,1,1,Elected,1,1737,-619,1118,0,1118,0,1118,0,1118,0,1118,0,1118,0,1118,0,1118,,,,,,,,,14893,5827,5589,238,1118,4,9
22023,"Mark Flynn","Scottish National Party (SNP)",dundee-city,"Dundee City",local.dundee-city.2022-05-05,gss-S13002548,S13002548,Coldside,1,1,Elected,2,751,524.20556,1275.21,-157.20556,1118,0,1118,0,1118,0,1118,0,1118,0,1118,0,1118,,,,,,,,,14893,5827,5589,238,1118,4,9
22026,"George McIrvine","Labour Party",dundee-city,"Dundee City",local.dundee-city.2022-05-05,gss-S13002548,S13002548,Coldside,1,1,Elected,7,960,10.33444,970.33444,12.48356,982.818,5.1672,987.9852,23.12473,1011.10993,33.38685,1044.49678,110.55405,1155.05,-37.05083,1118,0,1118,,,,,,,,,14893,5827,5589,238,1118,4,9
22028,"Wayne Scott","Trade Unionist and Socialist Coalition",dundee-city,"Dundee City",local.dundee-city.2022-05-05,gss-S13002548,S13002548,Coldside,1,0,Excluded,3,52,0.35636,52.35636,3.80167,56.15803,-56.15803,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,14893,5827,5589,238,1118,4,9
22030,"Helen Wright","Labour Party",dundee-city,"Dundee City",local.dundee-city.2022-05-05,gss-S13002548,S13002548,Coldside,1,1,Elected,9,777,8.909,785.909,11.75512,797.66412,14.53701,812.20113,10.52356,822.72469,31.57601,854.3007,83.6029,937.9036,27.40983,965.31343,327.90114,1293.21,,,,,,,,,14893,5827,5589,238,1118,4,9
84846,"Naveed Ali","Conservative and Unionist Party",dundee-city,"Dundee City",local.dundee-city.2022-05-05,gss-S13002548,S13002548,Coldside,1,0,Excluded,6,444,2.13816,446.13816,2.41029,448.54845,2.12327,450.67172,12.5016,463.17332,22.02516,485.19848,-485.19848,0,0,0,0,0,,,,,,,,,14893,5827,5589,238,1118,4,9
85003,"Scott Agnew","Alba Party",dundee-city,"Dundee City",local.dundee-city.2022-05-05,gss-S13002548,S13002548,Coldside,1,0,Excluded,4,141,9.26536,150.26536,14.05918,164.32454,1.3344,165.65894,-165.65894,0,0,0,0,0,0,0,0,0,,,,,,,,,14893,5827,5589,238,1118,4,9
85402,"Jenny Blain","Liberal Democrats",dundee-city,"Dundee City",local.dundee-city.2022-05-05,gss-S13002548,S13002548,Coldside,1,0,Excluded,5,176,3.20724,179.20724,4.36291,183.57015,2,185.57015,10.42226,195.99241,-195.99241,0,0,0,0,0,0,0,,,,,,,,,14893,5827,5589,238,1118,4,9
5271,"Daniel Coleman","Liberal Democrats",dundee-city,"Dundee City",local.dundee-city.2022-05-05,gss-S13002545,S13002545,Strathmartine,1,1,Elected,3,1116,53.2524,1169.2524,57.01632,1226.27,,,,,,,,,,,,,,,,,,,,,15266,6124,5956,168,1192,4,9
22031,"John Alexander","Scottish National Party (SNP)",dundee-city,"Dundee City",local.dundee-city.2022-05-05,gss-S13002545,S13002545,Strathmartine,1,1,Elected,1,2143,-951,1192,0,1192,,,,,,,,,,,,,,,,,,,,,15266,6124,5956,168,1192,4,9
22034,"Stewart Hunter","Scottish National Party (SNP)",dundee-city,"Dundee City",local.dundee-city.2022-05-05,gss-S13002545,S13002545,Strathmartine,1,1,Elected,2,559,750.85884,1309.86,0,1309.85884,,,,,,,,,,,,,,,,,,,,,15266,6124,5956,168,1192,4,9
22035,"Kevin Keenan","Labour Party",dundee-city,"Dundee City",local.dundee-city.2022-05-05,gss-S13002545,S13002545,Strathmartine,1,1,Elected,1,1359,0,1359,-167,1192,,,,,,,,,,,,,,,,,,,,,15266,6124,5956,168,1192,4,9
74441,"Maddie Jamieson","Trade Unionist and Socialist Coalition",dundee-city,"Dundee City",local.dundee-city.2022-05-05,gss-S13002545,S13002545,Strathmartine,1,0,"Not elected",,43,3.10639,46.10639,14.25408,60.36047,,,,,,,,,,,,,,,,,,,,,15266,6124,5956,168,1192,4,9
84556,"Callum Baird","Scottish Green Party",dundee-city,"Dundee City",local.dundee-city.2022-05-05,gss-S13002545,S13002545,Strathmartine,1,0,"Not elected",,199,69.22812,268.22812,15.36,283.58812,,,,,,,,,,,,,,,,,,,,,15266,6124,5956,168,1192,4,9
84829,"Laura Whyte","Alba Party",dundee-city,"Dundee City",local.dundee-city.2022-05-05,gss-S13002545,S13002545,Strathmartine,1,0,"Not elected",,105,14.64441,119.64441,5.16096,124.80537,,,,,,,,,,,,,,,,,,,,,15266,6124,5956,168,1192,4,9
85094,"Calum Walker","Conservative and Unionist Party",dundee-city,"Dundee City",local.dundee-city.2022-05-05,gss-S13002545,S13002545,Strathmartine,1,0,"Not elected",,351,2.21885,353.21885,12.9024,366.12125,,,,,,,,,,,,,,,,,,,,,15266,6124,5956,168,1192,4,9
85397,"Susan Ettle","Scottish Family Party",dundee-city,"Dundee City",local.dundee-city.2022-05-05,gss-S13002545,S13002545,Strathmartine,1,0,"Not elected",,81,5.32524,86.32524,4.54656,90.8718,,,,,,,,,,,,,,,,,,,,,15266,6124,5956,168,1192,4,9
5365,"Craig Duncan","Liberal Democrats",dundee-city,"Dundee City",local.dundee-city.2022-05-05,gss-S13002552,S13002552,"The Ferry",1,1,Elected,1,3112,-1316,1796,0,1796,0,1796,0,1796,0,1796,0,1796,0,1796,0,1796,,,,,,,,,16211,9133,8979,154,1796,4,9
22071,"Kevin Malcolm Cordell","Scottish National Party (SNP)",dundee-city,"Dundee City",local.dundee-city.2022-05-05,gss-S13002552,S13002552,"The Ferry",1,1,Elected,1,1806,0,1806,0,1806,-10,1796,0,1796,0,1796,0,1796,0,1796,0,1796,,,,,,,,,16211,9133,8979,154,1796,4,9
